Year,Month,Day,Initial Price per ton,Retail Price per ton,Arrival Qty,Days
2019,4,20,1300,2000,600,840
2019,4,21,,,,841
2019,4,22,1200,2000,500,842
2019,4,23,1150,2000,550,843
2019,4,24,1200,2000,580,844
2019,4,25,1300,2000,550,845
2019,4,26,1300,2000,520,846
2019,4,27,1300,2000,500,847
2019,4,28,,,,848
2019,4,29,1200,2000,550,849
2019,4,30,1200,2000,520,850
2019,5,1,1100,1800,600,851
2019,5,2,1000,1800,550,852
2019,5,3,1000,1800,530,853
2019,5,4,1000,1800,580,854
2019,5,5,1000,2800,600,855
2019,5,6,1000,1800,530,856
2019,5,7,,,,857
2019,5,8,1300,2000,550,858
2019,5,9,1300,2000,530,859
2019,5,10,1300,1900,550,860
2019,5,11,1250,2000,400,861
2019,5,12,1400,2300,500,862
2019,5,13,1400,2400,500,863
2019,5,14,,,,864
2019,5,15,1300,2000,600,865
2019,5,16,1300,2000,580,866
2019,5,17,,,,867
2019,5,18,,,,868
2019,5,19,,,,869
2019,5,20,1300,2000,600,870
2019,5,21,,,,871
2019,5,22,1200,2000,500,872
